92086,8
2046265,8
1089915,8
1955045,8
1377019,8
2057734,8
947771,8
827651,8
2907889,8
841556,8
2356242,8
414413,8
3488949,8
1929564,8
2569201,8
48728,8
3714435,8
1422986,8
1709341,8
174320,8
461812,8
976525,8
2583506,8
1680856,8
1741281,8
2369140,8
1798647,8
1859161,8
485777,8
1841692,8
1658537,8
676060,8
1165925,8
2067964,8
97519,8
1485779,8
631300,8
1411294,7
4272756,7
4380833,7
125485,7
3105331,7
2406070,7
851928,7
3404397,7
2883674,7
42551,7
4861792,7
3210234,7
1441389,7
3726260,7
42154,7
949978,7
45066,7
4570165,7
2729680,7
4266391,7
2116031,7
309697,7
275832,7
2927955,7
4518928,7
776145,7
529206,7
3238233,7
1343823,7
3717900,7
4180804,7
2755254,7
2483899,7
145469,7
4032884,7
4017602,7
1817077,7
1293434,7
3271762,7
436909,7
3531681,7
35503,7
49011,7
4012414,7
1969824,7
2715076,7
92830,7
1520335,7
810661,7
631525,7
3093810,7
39817,7
3818787,7
3089178,7
3756645,7
2044494,7
2684058,7
2326147,7
969624,7
1645274,7
1126804,7
2052276,7
2218862,7
706422,7
2035807,7
1551989,7
1081479,7
1908432,7
647416,7
1748189,7
465695,7
2807172,7
76004,7
1561609,7
17654,7
1438068,7
311020,7
429880,7
2323396,7
744246,7
654591,7
91339,7
380724,7
1756117,7
4011079,6
2894454,6
521819,6
1862197,6
2813932,6
3768954,6
2088007,6
3134634,6
2481639,6
1489547,6
270766,6
414504,6
439353,6
4015692,6
166299,6
3528834,6
8997,6
3543669,6
4005320,6
266083,6
2034435,6
3904859,6
3253194,6
4413109,6
1253225,6
423034,6
2593046,6
4457292,6
3818177,6
3429613,6
139935,6
2039959,6
1270049,6
295981,6
1567716,6
2884841,6
283063,6
808429,6
2913736,6
424297,6
637815,6
1842658,6
1221515,6
3082714,6
240153,6
18936,6
1827947,6
2603036,6
3025325,6
2193250,6
1011423,6
1164607,6
951935,6
383521,6
3385785,6
785997,6
104545,6
335273,6
224473,6
537444,6
2449472,6
466722,6
1430241,6
19473,6
2822020,6
2055858,6
3426262,6
1915622,6
1042886,6
2143148,6
1452543,6
685700,6
3139921,6
3212747,6
210418,6
1595510,6
2494660,6
1201987,6
385318,6
291934,6
234124,6
1227688,6
459303,6
1547928,6
1831019,6
2266434,6
1406749,6
120672,6
2194422,6
212556,6
613462,6
26968,6
34721,6
70087,6
353211,6
1659,6
312429,6
1348647,6
28892,6
1744437,5
228959,5
3745738,5
2617764,5
4582683,5
3707907,5
309185,5
1211104,5
3369459,5
1350550,5
248820,5
4323456,5
12532,5
4265751,5
302396,5
2285776,5
2390304,5
141393,5
151481,5
4012098,5
4172814,5
2389407,5
2464869,5
3067660,5
4232189,5
2858456,5
2807361,5
663528,5
3362835,5
3864802,5
218976,5
3163319,5
957858,5
1956718,5
1922751,5
1962632,5
93443,5
254234,5
2692421,5
2325044,5
3715695,5
3491402,5
2143802,5
4471172,5
3225667,5
3840714,5
4395563,5
1159984,5
234071,5
1304723,5
1294519,5
2350768,5
46114,5
1197449,5
2181977,5
1400,5
320341,5
4031578,5
4335608,5
120235,5
1872931,5
2909044,5
109049,5
1102095,5
1948868,5
223688,5
1992401,5
430164,5
4105949,5
2009008,5
99653,5
224895,5
2401062,5
1951742,5
815905,5
218709,5
3101146,5
1236588,5
406630,5
2315582,5
649975,5
499773,5
538868,5
3818491,5
2193283,5
1164632,5
3199050,5
1261052,5
543032,5
2239223,5
1324036,5
2073495,5
1509834,5
2884388,5
3722747,5
1857377,5
1296657,5
2754782,5
2415481,5
3710366,5
272747,5
3190313,5
359898,5
2417344,5
2338639,5
2722461,5
1960081,5
2835770,5
25905,5
1374540,5
2633276,5
1860893,5
436243,5
866866,5
2445760,5
1544686,5
2639655,5
1019098,5
962677,5
3354229,5
902247,5
3267883,5
3104966,5
373237,5
1815809,5
963072,5
1186424,5
1925293,5
885243,5
1564635,5
1042219,5
287949,5
1429981,5
172911,5
1627881,5
961926,5
1283273,5
2487995,5
2169083,5
264108,5
741391,5
2027553,5
1650505,5
616330,5
1556852,5
2213308,5
976757,5
1076748,5
2505508,5
2070598,5
462778,5
1770311,5
1054660,5
1959511,5
1605599,5
1298192,5
234343,5
1579147,5
741670,5
181990,5
1857728,5
1391755,5
39996,5
888152,5
612269,5
761464,5
113433,5
943764,5
264823,5
1448488,5
1320723,5
1413416,5
822374,5
4867383,4
113219,4
4160720,4
757265,4
1124287,4
2054929,4
4515139,4
659304,4
3373903,4
42640,4
3971814,4
3915643,4
1897872,4
3899962,4
2356577,4
4453000,4
1379955,4
1798887,4
289582,4
3899821,4
4465911,4
234653,4
2931545,4
2796526,4
3580995,4
3884434,4
3421352,4
43530,4
3760842,4
2470541,4
4524862,4
1152335,4
22387,4
2413956,4
3214860,4
2178002,4
4681319,4
186633,4
324691,4
256420,4
3826420,4
363459,4
4315949,4
3660733,4
1961044,4
4492188,4
4587862,4
4759489,4
2438841,4
2616768,4
3733590,4
2715055,4
2095492,4
614031,4
2209882,4
129836,4
589020,4
1642039,4
1703707,4
2747366,4
1651511,4
3755695,4
4610750,4
1929085,4
352242,4
984872,4
3545014,4
2894830,4
2851109,4
451863,4
2574240,4
931139,4
3023717,4
584707,4
3693199,4
2287795,4
4726918,4
81840,4
1517570,4
2968236,4
502684,4
3158704,4
3378403,4
3677600,4
848842,4
21282,4
3419927,4
3458186,4
658318,4
3269396,4
3397675,4
1134567,4
33823,4
1542072,4
1888315,4
3494650,4
770288,4
20716,4
4362530,4
4386295,4
8589,4
3356625,4
2301165,4
2466237,4
1754480,4
366005,4
2084296,4
3698578,4
217254,4
4062676,4
2240094,4
1687076,4
4286775,4
488952,4
3867000,4
2084968,4
1135022,4
2310690,4
552610,4
764547,4
4057872,4
4051213,4
1498757,4
31490,4
1767541,4
1603259,4
139799,4
1236511,4
410933,4
1208679,4
2878352,4
2195270,4
991234,4
3218682,4
195346,4
3128828,4
2272091,4
2141655,4
2938734,4
7392,4
644106,4
208682,4
1777250,4
3766150,4
74993,4
1653980,4
1874859,4
538745,4
2175622,4
2347578,4
1722265,4
3430401,4
760737,4
3640894,4
2471065,4
1074082,4
1708494,4
315320,4
1822873,4
3256950,4
3552143,4
2186576,4
1404613,4
249224,4
1597811,4
44868,4
608052,4
2344558,4
1502674,4
2666750,4
329130,4
3031210,4
2394244,4
1897896,4
81515,4
1346603,4
3186597,4
1034965,4
3363111,4
176726,4
1317968,4
837255,4
75269,4
402504,4
3306428,4
1427401,4
1327919,4
532951,4
86507,4
245136,4
309331,4
2438051,4
559553,4
2690120,4
939414,4
3037596,4
2721133,4
1881468,4
2084493,4
2644781,4
618057,4
1769057,4
867759,4
2726699,4
1384919,4
364205,4
2547095,4
2425838,4
1619266,4
2046332,4
985611,4
2000559,4
7286,4
2006442,4
2493402,4
211382,4
791333,4
2575058,4
162978,4
97204,4
1857153,4
1123,4
2450910,4
2239957,4
22790,4
2329498,4
909302,4
2478678,4
1203465,4
1077281,4
2155039,4
1716789,4
2198625,4
433179,4
1342775,4
569909,4
2101607,4
709269,4
2207665,4
851882,4
1665649,4
666655,4
1976150,4
1464047,4
1092198,4
110822,4
2028789,4
1962215,4
1527672,4
1013071,4
692962,4
13808,4
1778461,4
1383274,4
1078435,4
1606117,4
1738273,4
1397484,4
1115783,4
369115,4
3424218,3
3898414,3
2178466,3
382270,3
4986393,3
210273,3
3688406,3
4897284,3
4169673,3
2593267,3
4669986,3
5025976,3
2891638,3
3667748,3
4813461,3
3601487,3
1303104,3
4281005,3
3684795,3
2201086,3
3513245,3
270774,3
2719790,3
4984048,3
2929059,3
4539516,3
1693423,3
3381945,3
4462033,3
54483,3
1455831,3
3249338,3
3939752,3
1135816,3
3124539,3
4244375,3
337349,3
4442699,3
375348,3
4408219,3
4067329,3
4205661,3
551571,3
3903952,3
3703278,3
3136494,3
2728010,3
4876390,3
3114364,3
4172014,3
4263419,3
4271358,3
3971227,3
1700499,3
2233323,3
1575804,3
4213772,3
4328316,3
3445885,3
337115,3
4532031,3
3539681,3
2883427,3
1556067,3
3265009,3
830690,3
3187083,3
2313635,3
2778541,3
4008263,3
3583643,3
2280979,3
3795401,3
4039445,3
2892945,3
2080797,3
4352751,3
2034034,3
129373,3
3826590,3
4130506,3
1907188,3
3788454,3
623621,3
63969,3
4824058,3
82959,3
373889,3
3441843,3
3495656,3
3549905,3
3550801,3
2247323,3
3373482,3
1434961,3
235532,3
3632742,3
4885546,3
2403788,3
628198,3
384416,3
55294,3
3774646,3
4559539,3
3379524,3
726289,3
3367917,3
3424606,3
53238,3
4387602,3
799876,3
2762004,3
3207654,3
1930827,3
2488064,3
930781,3
1208128,3
184784,3
337479,3
583450,3
1313190,3
3992902,3
2590319,3
4228637,3
18791,3
1057905,3
1692051,3
3827671,3
2084114,3
17692,3
4357727,3
3578444,3
1535785,3
3521867,3
4258732,3
4101756,3
4449006,3
3743783,3
1899808,3
1431122,3
477974,3
89552,3
3831798,3
4537260,3
4031126,3
2076174,3
753440,3
3150376,3
1641929,3
4424457,3
3449303,3
4437473,3
3266205,3
677463,3
3605256,3
87760,3
4203913,3
1705817,3
179351,3
1313373,3
2672627,3
3526624,3
1724054,3
4486712,3
2423913,3
2948692,3
327907,3
603576,3
1526535,3
2403451,3
1175484,3
3903735,3
3424112,3
833908,3
4166991,3
1141224,3
3196374,3
19704,3
3678618,3
3119749,3
1550509,3
4296799,3
3700599,3
1714304,3
3327310,3
4148279,3
3943091,3
3601666,3
2984900,3
3607781,3
455607,3
1448698,3
71255,3
4256689,3
94914,3
254931,3
3356721,3
2090259,3
4298747,3
2585901,3
323972,3
290806,3
3830159,3
4066558,3
2261883,3
42079,3
149636,3
1288703,3
5844,3
2301568,3
24856,3
2397617,3
30713,3
2304006,3
97754,3
42534,3
1987394,3
3701392,3
2884397,3
2020582,3
1081870,3
3541036,3
1213921,3
109741,3
2589353,3
2576652,3
129130,3
2799038,3
2353065,3
921494,3
1643910,3
195274,3
1861419,3
2316422,3
52892,3
3569783,3
3980568,3
1651169,3
82145,3
3092816,3
2280968,3
1983348,3
2874155,3
5237,3
2103502,3
938668,3
2281528,3
2376519,3
531891,3
1349524,3
1540498,3
2449598,3
3305434,3
646976,3
2446328,3
2586215,3
2761906,3
1076430,3
371017,3
3762255,3
1465365,3
979956,3
3849988,3
103449,3
3694558,3
31474,3
1642778,3
468656,3
3701961,3
3655370,3
1363626,3
827185,3
3517881,3
1327707,3
3641015,3
1236335,3
247753,3
1720266,3
2444253,3
1845938,3
1937441,3
672559,3
2662536,3
633237,3
3631504,3
3370881,3
2871358,3
1668084,3
816780,3
3072656,3
153862,3
1505799,3
3469318,3
1873133,3
1156110,3
789570,3
2677504,3
297224,3
466432,3
2247212,3
1998553,3
3236403,3
2937351,3
549981,3
3210484,3
751694,3
2355339,3
96070,3
2363778,3
2468116,3
3170457,3
2294205,3
1630727,3
40922,3
2508449,3
1841935,3
178810,3
3061711,3
708724,3
1257778,3
2593409,3
312871,3
1727382,3
2576648,3
12405,3
494709,3
1292202,3
3045373,3
1199453,3
2700710,3
3194125,3
1362122,3
1415081,3
1618824,3
871540,3
3204458,3
1857059,3
791245,3
2088925,3
659197,3
739243,3
740767,3
1772154,3
1162006,3
3219979,3
2749731,3
1027014,3
1463700,3
289430,3
2365575,3
2050093,3
1514354,3
2905383,3
73601,3
2390859,3
1468907,3
1189793,3
1702481,3
3112443,3
1844557,3
1696046,3
1868860,3
1651982,3
2885780,3
902913,3
656345,3
1200986,3
2555775,3
2685433,3
2762534,3
23787,3
2708910,3
326835,3
1455416,3
826409,3
2595944,3
3012938,3
520874,3
18359,3
2115189,3
2055656,3
379537,3
2976638,3
54930,3
1740505,3
2947041,3
70353,3
1456395,3
58628,3
1552839,3
452240,3
2674294,3
701098,3
243262,3
849320,3
7965,3
1153805,3
271810,3
2277999,3
1833131,3
2389079,3
1185544,3
1356907,3
44987,3
1672632,3
1500923,3
2351676,3
471424,3
9053,3
780897,3
31714,3
992690,3
1293129,3
1661294,3
2557850,3
889559,3
1720713,3
1085439,3
971967,3
355234,3
1254811,3
2368402,3
753812,3
2422580,3
1631919,3
2032010,3
146664,3
1951639,3
1353479,3
2428235,3
1958771,3
1439698,3
881437,3
271516,3
2264363,3
1430969,3
79015,3
2289907,3
456874,3
1665905,3
779890,3
2073953,3
689539,3
2208025,3
2058822,3
1183524,3
1328139,3
906941,3
1586075,3
1909458,3
338533,3
104837,3
2017817,3
747104,3
1614121,3
525739,3
1232683,3
327529,3
2064377,3
1662992,3
459812,3
2111502,3
1928009,3
35384,3
65684,3
370176,3
272024,3
1921816,3
1329388,3
773276,3
138605,3
1503211,3
642688,3
1433633,3
184199,3
1500952,3
920669,3
1096480,3
1608876,3
454952,3
1196294,3
16356,3
1323367,3
1422571,3
1188842,3
1239229,3
1536612,3
279500,3
1643463,3
1699885,3
1432580,3
1277978,3
1708542,3
390620,3
1686366,3
201603,3
681110,3
1324103,3
1396096,3
538155,3
1686099,3
1691990,3
1669027,3
1634633,3
378672,3
1359313,3
1616386,3
441280,3
1590752,3
674367,3
3227654,2
2339756,2
5108668,2
242030,2
2690436,2
955771,2
3331086,2
5032345,2
3792744,2
3909587,2
1745070,2
4766701,2
3966008,2
4362970,2
4394502,2
1235059,2
1385294,2
4855857,2
5154590,2
1394256,2
4870065,2
4555674,2
4859894,2
4904257,2
1862201,2
4643634,2
968846,2
2481905,2
4380636,2
2497321,2
182304,2
5044410,2
73633,2
3846869,2
4356762,2
4079136,2
4951203,2
4520472,2
4716961,2
3268736,2
4016335,2
3998717,2
4856678,2
4607067,2
4399165,2
4752489,2
4700418,2
3748494,2
5101784,2
4256228,2
318917,2
330295,2
1231479,2
4121766,2
5080714,2
136766,2
3915648,2
3958113,2
5012811,2
3871520,2
4745459,2
1088080,2
4406170,2
3837878,2
133466,2
1519054,2
3528476,2
5064437,2
2669775,2
531750,2
2425078,2
4691501,2
4152063,2
1918703,2
5059204,2
4371559,2
4153730,2
720013,2
4829733,2
4321746,2
5055357,2
4749417,2
4724967,2
491588,2
3073637,2
518686,2
2443684,2
4967126,2
4854134,2
4375153,2
3535477,2
4529029,2
637518,2
1471009,2
4838161,2
1412953,2
4322699,2
202934,2
1151467,2
4253683,2
4100580,2
3433526,2
113976,2
3944953,2
3397738,2
3094683,2
3740905,2
849453,2
2692367,2
874079,2
4344837,2
4540236,2
4010246,2
2521722,2
4464997,2
2018659,2
4103790,2
3437011,2
662104,2
38660,2
501976,2
274178,2
4168695,2
2455012,2
3686654,2
3015964,2
579384,2
3886836,2
1005922,2
2577808,2
3449712,2
2901164,2
1872921,2
4783628,2
746487,2
4880372,2
420283,2
4931083,2
2447659,2
4800827,2
3362852,2
3587814,2
3684183,2
2276891,2
4904413,2
2470756,2
3299907,2
4550491,2
4924429,2
4066596,2
4286245,2
4474376,2
1192069,2
3916394,2
3694450,2
4616104,2
3553770,2
4846738,2
1124965,2
2619860,2
109991,2
4248669,2
4127774,2
2880411,2
3892359,2
3864084,2
2363500,2
1486772,2
4839150,2
4058591,2
2578132,2
122900,2
1653373,2
1147387,2
3991306,2
4753683,2
2913228,2
4258225,2
1497367,2
17954,2
2943471,2
4032312,2
585372,2
3109275,2
2825724,2
2632681,2
3858101,2
4824215,2
4330507,2
4109897,2
3767969,2
4448523,2
4521373,2
2565536,2
3222800,2
3077855,2
880036,2
4193666,2
3205574,2
4619996,2
4425529,2
3883297,2
4289243,2
4403956,2
2873937,2
4453251,2
3762052,2
4362230,2
4139038,2
4282514,2
3905041,2
41851,2
2906437,2
661389,2
4250992,2
4395425,2
3858003,2
2650395,2
466406,2
3587434,2
237762,2
599511,2
4558843,2
4723235,2
3819496,2
3359969,2
3438811,2
4094210,2
3027521,2
1709650,2
855735,2
46466,2
3683464,2
3556260,2
4413441,2
92234,2
3216960,2
4256467,2
1907242,2
3103022,2
1234000,2
4338982,2
2744361,2
111230,2
768668,2
2386626,2
666762,2
3889574,2
3854435,2
4657414,2
3072163,2
4035540,2
713176,2
964422,2
2015051,2
4390227,2
146477,2
1573212,2
330010,2
3184838,2
3449988,2
2030797,2
4345285,2
168570,2
4298885,2
3854939,2
3945925,2
2492743,2
3774026,2
802967,2
2022850,2
4071377,2
4420498,2
1584409,2
3292175,2
3125700,2
2763586,2
325171,2
4423275,2
172325,2
2183846,2
1590490,2
4407924,2
763312,2
4159864,2
2722853,2
1778472,2
4304465,2
2353018,2
48272,2
3535860,2
2113978,2
4053798,2
2823692,2
1723428,2
3284943,2
2022585,2
2532336,2
4332561,2
1838887,2
4316890,2
3907045,2
520536,2
485780,2
14788,2
3343289,2
243179,2
1358560,2
253473,2
3289125,2
1844955,2
2945861,2
2096366,2
571819,2
3599313,2
552391,2
1982140,2
2580736,2
4389924,2
4286610,2
2510601,2
4451279,2
4149006,2
1935924,2
3578580,2
1290054,2
4419784,2
1327710,2
2168939,2
3749479,2
2353163,2
3454076,2
3580080,2
3153859,2
3002858,2
2650634,2
4002686,2
4351690,2
914658,2
4026097,2
2857880,2
3316927,2
3621974,2
1010543,2
4208491,2
643455,2
4367435,2
4246163,2
176350,2
608903,2
4202416,2
4099382,2
1382054,2
3208430,2
4047952,2
2407321,2
554954,2
4258395,2
567629,2
3645178,2
179433,2
4144702,2
4167848,2
2509311,2
1575685,2
3964165,2
2173365,2
3613164,2
4001253,2
473877,2
1817022,2
4112305,2
4081527,2
3112658,2
4303300,2
260957,2
1800731,2
1786028,2
3344497,2
4293296,2
3544260,2
3913306,2
4213538,2
3312359,2
2245031,2
2269977,2
486110,2
4040014,2
2728903,2
4037817,2
3865176,2
3672161,2
2522019,2
2448388,2
4131763,2
773068,2
1944899,2
2491014,2
2394677,2
1364673,2
860685,2
3475623,2
3771063,2
2498146,2
1968806,2
4190848,2
33534,2
2756567,2
2048194,2
3758631,2
722335,2
1952274,2
2921624,2
220840,2
3386645,2
1266353,2
3542144,2
787951,2
2601570,2
55916,2
2947997,2
2866937,2
21170,2
98667,2
1442406,2
4106397,2
1913814,2
4087129,2
3055232,2
3835328,2
680182,2
4133788,2
2455211,2
3131689,2
3865549,2
3722213,2
4113051,2
2731816,2
285521,2
3826931,2
4017540,2
3457753,2
4103629,2
1435348,2
4077997,2
1152176,2
3662253,2
47973,2
3988357,2
1882441,2
1595188,2
1661975,2
3131665,2
3598777,2
155647,2
3338990,2
970373,2
3812194,2
976569,2
3910313,2
3768658,2
3899558,2
185042,2
790458,2
545443,2
2708415,2
2398556,2
868402,2
3291310,2
2127683,2
90810,2
996940,2
4034939,2
2053567,2
2270693,2
1630492,2
356217,2
2268089,2
3335164,2
1728378,2
2328488,2
117511,2
918560,2
1015273,2
1696405,2
10671,2
3958164,2
1664006,2
3230883,2
1500618,2
1244940,2
2013937,2
3322074,2
1148132,2
1594620,2
543928,2
993264,2
140395,2
158844,2
2294581,2
3245099,2
3846970,2
284724,2
2179344,2
2428221,2
1811306,2
3949114,2
456584,2
3878256,2
2422309,2
1113343,2
2565731,2
3874498,2
2002702,2
3330634,2
619484,2
330258,2
2027123,2
3538816,2
3427037,2
2053740,2
2047252,2
3704253,2
433780,2
3818769,2
1515483,2
70442,2
3115724,2
2243093,2
3763253,2
1599612,2
2347975,2
3668343,2
2233936,2
3608173,2
1288989,2
3351166,2
3678353,2
2470680,2
3328463,2
3084682,2
981129,2
110551,2
2445683,2
3659035,2
1266275,2
1472521,2
1419856,2
937823,2
3020289,2
1590314,2
2282770,2
1458951,2
129869,2
3790797,2
3694338,2
2936541,2
3804294,2
395109,2
3076483,2
848391,2
3673868,2
464011,2
205065,2
1329297,2
3589605,2
3792712,2
3621222,2
3678899,2
1929759,2
594826,2
3144035,2
1703625,2
2375583,2
27513,2
1147106,2
3464538,2
841874,2
1532900,2
11853,2
371005,2
2888790,2
255957,2
3066096,2
2408968,2
3086839,2
3217383,2
1779837,2
3612783,2
2271554,2
2746021,2
3702664,2
2574089,2
3625470,2
2173300,2
1920156,2
3251580,2
153254,2
1706991,2
441002,2
1991338,2
1159547,2
3515197,2
2744751,2
2014807,2
122538,2
1671955,2
3675529,2
1825715,2
1927715,2
1769515,2
3513845,2
2099396,2
845114,2
2990056,2
2782762,2
1725208,2
648324,2
2640444,2
3609811,2
3458561,2
725733,2
292931,2
1178539,2
3460424,2
3571771,2
1404829,2
3230498,2
1676388,2
1005286,2
3300590,2
164289,2
1574455,2
2379044,2
2472598,2
3057382,2
78015,2
2423697,2
2297457,2
3559233,2
1718263,2
2407744,2
399140,2
3251135,2
2162960,2
1320817,2
3183382,2
151955,2
2264,2
1856044,2
461679,2
5389,2
3155373,2
88819,2
237125,2
55639,2
1179817,2
3261632,2
3362169,2
3089893,2
760201,2
2512513,2
1192542,2
1841515,2
98155,2
67344,2
2132233,2
3459328,2
3371120,2
1373350,2
2072923,2
82173,2
2650438,2
1102648,2
1615524,2
3431168,2
519646,2
2307685,2
2400636,2
2386009,2
2181357,2
2883496,2
3206777,2
890111,2
700063,2
2756676,2
963831,2
194436,2
1754569,2
2770097,2
3078184,2
2753481,2
2339537,2
3397126,2
2321211,2
3313380,2
155086,2
3202475,2
1794842,2
1564893,2
3382378,2
3217567,2
661464,2
1836723,2
2903162,2
2409897,2
1982528,2
799911,2
3014801,2
1742358,2
1845678,2
389290,2
992342,2
43500,2
2953957,2
616768,2
2539400,2
628035,2
149239,2
2676016,2
2648544,2
2106351,2
3044375,2
1643914,2
502613,2
3171724,2
2616975,2
2673151,2
3121644,2
1113823,2
1500374,2
1859431,2
1084311,2
222965,2
209097,2
2738049,2
1352947,2
620971,2
1355972,2
3109266,2
2685080,2
2363951,2
11455,2
2976145,2
831528,2
3172128,2
2545771,2
2008075,2
58340,2
3138856,2
2281907,2
3257085,2
3258380,2
268506,2
2883924,2
1471723,2
1192314,2
2525094,2
3166616,2
389564,2
2367365,2
342100,2
3144336,2
2927692,2
3175988,2
2514320,2
37192,2
2236555,2
2348022,2
8074,2
2793304,2
2025692,2
868688,2
3159675,2
1361943,2
2462066,2
2148322,2
449519,2
2611064,2
1413943,2
1824627,2
668753,2
907258,2
377747,2
3369,2
2484974,2
568761,2
997056,2
80116,2
2777178,2
1726290,2
3055920,2
3038776,2
875215,2
2026625,2
2802270,2
1094274,2
1588539,2
3001664,2
2180495,2
2915540,2
1999760,2
2405086,2
2903230,2
101990,2
3018830,2
2744939,2
440059,2
646275,2
30253,2
1432878,2
3058579,2
68632,2
1662519,2
1288754,2
3037397,2
2188090,2
2359622,2
172766,2
2395235,2
2555279,2
507856,2
1882397,2
10240,2
5578,2
493853,2
2985268,2
1716276,2
1077747,2
819616,2
1105525,2
2245020,2
2603823,2
2889673,2
965271,2
2964115,2
1667495,2
450968,2
97280,2
1201078,2
889194,2
2532018,2
2576953,2
1465475,2
1262966,2
793100,2
1466764,2
835479,2
1501985,2
916507,2
532918,2
18501,2
2911512,2
1325979,2
2515857,2
169643,2
2440936,2
1743678,2
281027,2
2453141,2
1706001,2
1821931,2
2886281,2
2874130,2
407915,2
131274,2
585127,2
922,2
89500,2
2829921,2
49667,2
950654,2
2434541,2
2785946,2
1640029,2
9833,2
1223958,2
796628,2
2142849,2
15280,2
2074889,2
59462,2
2441274,2
1727960,2
1004323,2
1000946,2
1059818,2
1547800,2
899470,2
980836,2
453123,2
1742790,2
948582,2
2676491,2
2087465,2
2053168,2
291617,2
1075821,2
2713701,2
1871939,2
2144765,2
416664,2
2718825,2
1998946,2
2591514,2
928439,2
1536083,2
1891354,2
2687429,2
1262191,2
728660,2
2546320,2
178147,2
1008041,2
74454,2
1569231,2
2672130,2
2614833,2
1780480,2
2541755,2
1418091,2
323771,2
1758713,2
1072222,2
1937700,2
1808272,2
37627,2
537604,2
2625422,2
2316156,2
2620314,2
347712,2
1637802,2
1333024,2
1810399,2
2559187,2
619907,2
1199211,2
855155,2
542521,2
33158,2
481054,2
167519,2
1866234,2
785384,2
2470296,2
360938,2
275859,2
697945,2
1987869,2
2472789,2
2208414,2
2537349,2
1341254,2
2079780,2
1684140,2
931828,2
2383254,2
1681880,2
1084335,2
2422700,2
1869070,2
1846730,2
2490102,2
2484667,2
1315813,2
1829876,2
2451513,2
2487162,2
2245601,2
193776,2
1724039,2
1677803,2
1099286,2
2409741,2
1382037,2
2461516,2
1046767,2
2020097,2
1011764,2
184933,2
2255297,2
936753,2
498097,2
1582780,2
699239,2
205911,2
1322844,2
156241,2
1831230,2
459731,2
186772,2
179842,2
2304977,2
1667109,2
1830704,2
890387,2
2368740,2
1444737,2
2070629,2
2204727,2
2032629,2
